Method Job AnalyzeLaunchVariance EvaluateOverhead MaxAbsoluteError MaxRelativeError MinInvokeCount MinIterationTime OutlierMode Affinity EnvironmentVariables Jit Platform Runtime AllowVeryLargeObjects Concurrent CpuGroups Force HeapAffinitizeMask HeapCount NoAffinitize RetainVm Server PowerPlan Arguments BuildConfiguration Clock EngineFactory NuGetReferences Toolchain IsMutator InvocationCount IterationCount IterationTime LaunchCount MaxIterationCount MaxWarmupIterationCount MinIterationCount MinWarmupIterationCount RunStrategy UnrollFactor WarmupCount Mean Error StdDev
Add100Rows Default False Default Default Default Default Default Default 1111 Empty RyuJit X64 Core False True False True Default Default False False False Default Default Default Default Default Default Default Default 1 Default Default Default Default Default Default Default Default 16 Default 89.91 ms 1.944 ms 1.909 ms
Add1000Rows Default False Default Default Default Default Default Default 1111 Empty RyuJit X64 Core False True False True Default Default False False False Default Default Default Default Default Default Default Default 1 Default Default Default Default Default Default Default Default 16 Default 89.25 ms 1.770 ms 1.656 ms
Add10000Rows Default False Default Default Default Default Default Default 1111 Empty RyuJit X64 Core False True False True Default Default False False False Default Default Default Default Default Default Default Default 1 Default Default Default Default Default Default Default Default 16 Default 166.58 ms 3.272 ms 6.610 ms
Add100000Rows Default False Default Default Default Default Default Default 1111 Empty RyuJit X64 Core False True False True Default Default False False False Default Default Default Default Default Default Default Default 1 Default Default Default Default Default Default Default Default 16 Default 675.07 ms 13.590 ms 13.956 ms
Add1000000Rows Default False Default Default Default Default Default Default 1111 Empty RyuJit X64 Core False True False True Default Default False False False Default Default Default Default Default Default Default Default 1 Default Default Default Default Default Default Default Default 16 Default "13,762.25 ms" 259.112 ms 242.374 ms
